t_stamp,phase,guilty_stage,max_stage_ratio,guilty_feature,feature_score,anomalous_sensors,anomalous_sensor_scores
2019-12-06 10:36:05,cyber_attack,P3,4345.698108429835,AIT303.Pv,13948.023262162214,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 52.29166072777171, ""AIT302.Pv"": 101.21708208438032, ""AIT303.Pv"": 13948.023262162214, ""LIT301.Pv"": 19.433073950744344, ""DPIT301.Pv"": 9.278262936160989}"
2019-12-06 10:36:06,cyber_attack,P3,3646.0364179649023,AIT303.Pv,11673.139272921971,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 52.72373226444258, ""AIT302.Pv"": 100.84253462856074, ""AIT303.Pv"": 11673.139272921971, ""LIT301.Pv"": 19.253120485366725, ""DPIT301.Pv"": 9.081773833234555}"
2019-12-06 10:36:07,cyber_attack,P3,3048.0846161935433,AIT303.Pv,9729.149608090198,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 53.05567581887602, ""AIT302.Pv"": 100.4616570821094, ""AIT303.Pv"": 9729.149608090198, ""LIT301.Pv"": 19.076386038456896, ""DPIT301.Pv"": 8.859433062834889}"
2019-12-06 10:36:08,cyber_attack,P3,2535.522528739374,AIT303.Pv,8063.127003508768,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 53.330726844095445, ""AIT302.Pv"": 99.90555703766844, ""AIT303.Pv"": 8063.127003508768, ""LIT301.Pv"": 18.8935428273712, ""DPIT301.Pv"": 8.629654869156663}"
2019-12-06 10:36:09,cyber_attack,P3,2095.4800856872425,AIT303.Pv,6633.050072161146,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 53.53235628982065, ""AIT302.Pv"": 99.22490437918474, ""AIT303.Pv"": 6633.050072161146, ""LIT301.Pv"": 18.719780264828632, ""DPIT301.Pv"": 8.442553473509811}"
2019-12-06 10:36:10,cyber_attack,P3,1732.3876392974428,AIT303.Pv,5453.288900593873,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 53.69450819559506, ""AIT302.Pv"": 98.34325855692629, ""AIT303.Pv"": 5453.288900593873, ""LIT301.Pv"": 18.53380001691257, ""DPIT301.Pv"": 8.404736783213385}"
2019-12-06 10:36:11,cyber_attack,P3,1448.6501291157795,AIT303.Pv,4531.762519297572,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 53.77989463366292, ""AIT302.Pv"": 97.22118607520872, ""AIT303.Pv"": 4531.762519297572, ""LIT301.Pv"": 18.346810910126752, ""DPIT301.Pv"": 8.442630006730864}"
2019-12-06 10:36:12,cyber_attack,P3,1225.8316390144616,AIT303.Pv,3808.433306328341,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 53.74504082948675, ""AIT302.Pv"": 96.01654778987144, ""AIT303.Pv"": 3808.433306328341, ""LIT301.Pv"": 18.174472424453946, ""DPIT301.Pv"": 8.540247132705295}"
2019-12-06 10:36:13,cyber_attack,P3,1049.2806150112447,AIT303.Pv,3235.6715672126466,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 53.59451343257207, ""AIT302.Pv"": 94.7968948272794, ""AIT303.Pv"": 3235.6715672126466, ""LIT301.Pv"": 18.02834586889661, ""DPIT301.Pv"": 8.717761454944933}"
2019-12-06 10:36:14,cyber_attack,P3,905.1215826580806,AIT303.Pv,2768.349329972716,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 53.33551461115883, ""AIT302.Pv"": 93.5825298828084, ""AIT303.Pv"": 2768.349329972716, ""LIT301.Pv"": 17.910670127161325, ""DPIT301.Pv"": 8.909039346568015}"
2019-12-06 10:36:15,cyber_attack,P3,781.6678965684598,AIT303.Pv,2368.3950917988186,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 52.98844172369761, ""AIT302.Pv"": 92.39625175204591, ""AIT303.Pv"": 2368.3950917988186, ""LIT301.Pv"": 17.817760408046023, ""DPIT301.Pv"": 9.024651591003853}"
2019-12-06 10:36:16,cyber_attack,P3,677.5261751495734,AIT303.Pv,2031.0287205772047,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 52.58116499243637, ""AIT302.Pv"": 91.29876131661123, ""AIT303.Pv"": 2031.0287205772047, ""LIT301.Pv"": 17.74051990234444, ""DPIT301.Pv"": 9.213027700810384}"
2019-12-06 10:36:17,cyber_attack,P3,589.6588444973944,AIT303.Pv,1746.5905416406652,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 52.10298191691164, ""AIT302.Pv"": 90.31772632388288, ""AIT303.Pv"": 1746.5905416406652, ""LIT301.Pv"": 17.689452292123807, ""DPIT301.Pv"": 9.309305579130257}"
2019-12-06 10:36:18,cyber_attack,P3,517.9998718466544,AIT303.Pv,1514.914581618695,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 51.591536853686215, ""AIT302.Pv"": 89.34955501608378, ""AIT303.Pv"": 1514.914581618695, ""LIT301.Pv"": 17.647461642246945, ""DPIT301.Pv"": 9.36133735282841}"
2019-12-06 10:36:19,cyber_attack,P3,458.43717310927246,AIT303.Pv,1322.6509640576596,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 51.06144133334679, ""AIT302.Pv"": 88.31395149290645, ""AIT303.Pv"": 1322.6509640576596, ""LIT301.Pv"": 17.604009903143545, ""FIT301.Pv"": 1.6651339517870378, ""DPIT301.Pv"": 9.418328716634582}"
2019-12-06 10:36:20,cyber_attack,P3,409.4365297437465,AIT303.Pv,1164.7033252241367,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 50.50518598718836, ""AIT302.Pv"": 87.28952270043867, ""AIT303.Pv"": 1164.7033252241367, ""LIT301.Pv"": 17.564452605633846, ""FIT301.Pv"": 1.7980504843361973, ""DPIT301.Pv"": 9.5164388958535}"
2019-12-06 10:36:21,cyber_attack,P3,367.37893377096646,AIT303.Pv,1029.3424209650325,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 49.935215683331634, ""AIT302.Pv"": 86.30481731509543, ""AIT303.Pv"": 1029.3424209650325, ""LIT301.Pv"": 17.5302660439994, ""FIT301.Pv"": 1.895301283080313, ""DPIT301.Pv"": 9.609015344160245}"
2019-12-06 10:36:22,cyber_attack,P3,331.4301704759147,AIT303.Pv,913.8126563634686,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 49.39767236653981, ""AIT302.Pv"": 85.05596229317537, ""AIT303.Pv"": 913.8126563634686, ""LIT301.Pv"": 17.463853451828548, ""FIT301.Pv"": 2.0333980318164984, ""DPIT301.Pv"": 9.957828289311704}"
2019-12-06 10:36:23,cyber_attack,P3,300.8336169660443,AIT303.Pv,815.7923835136756,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 48.85364942571615, ""AIT302.Pv"": 83.68794674551076, ""AIT303.Pv"": 815.7923835136756, ""LIT301.Pv"": 17.39892659490888, ""FIT301.Pv"": 2.12679748636141, ""DPIT301.Pv"": 10.369941388498685}"
2019-12-06 10:36:24,cyber_attack,P3,274.68953555456454,AIT303.Pv,732.349725323696,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 48.30682210066605, ""AIT302.Pv"": 82.32157680792577, ""AIT303.Pv"": 732.349725323696, ""LIT301.Pv"": 17.337054015597865, ""FIT301.Pv"": 2.179151263084964, ""DPIT301.Pv"": 10.721826327001915}"
2019-12-06 10:36:25,cyber_attack,P3,252.22108793069938,AIT303.Pv,660.9389705314678,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 47.76013373196023, ""AIT302.Pv"": 80.80868911615599, ""AIT303.Pv"": 660.9389705314678, ""LIT301.Pv"": 17.272998080081333, ""FIT301.Pv"": 2.223630926813326, ""DPIT301.Pv"": 11.15041215391177}"
2019-12-06 10:36:26,cyber_attack,P3,232.49064052285485,AIT303.Pv,598.5603551154738,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 47.20796647259949, ""AIT302.Pv"": 79.26056025042448, ""AIT303.Pv"": 598.5603551154738, ""LIT301.Pv"": 17.21493109547401, ""FIT301.Pv"": 2.2502480927049016, ""DPIT301.Pv"": 11.502689184005508}"
2019-12-06 10:36:27,cyber_attack,P3,215.43506548681376,AIT303.Pv,545.0349786258183,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 46.66651599974138, ""AIT302.Pv"": 77.65842899220586, ""AIT303.Pv"": 545.0349786258183, ""LIT301.Pv"": 17.159944382369428, ""FIT301.Pv"": 2.24565009074045, ""DPIT301.Pv"": 11.771110064037336}"
2019-12-06 10:36:28,cyber_attack,P3,201.0003274562178,AIT303.Pv,500.1247802223614,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 46.11222921480925, ""AIT302.Pv"": 76.07723497564916, ""AIT303.Pv"": 500.1247802223614, ""LIT301.Pv"": 17.107972133277805, ""FIT301.Pv"": 2.2046422369788554, ""DPIT301.Pv"": 11.971901177523677}"
2019-12-06 10:36:29,cyber_attack,P3,188.16799021229258,AIT303.Pv,460.3592127183247,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 45.58749304364389, ""AIT302.Pv"": 74.5419400694852, ""AIT303.Pv"": 460.3592127183247, ""LIT301.Pv"": 17.064847287838273, ""FIT301.Pv"": 2.152593334341337, ""DPIT301.Pv"": 12.165379744957066}"
2019-12-06 10:36:30,cyber_attack,P3,176.4455776080004,AIT303.Pv,424.1976573540282,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 45.05111420440516, ""AIT302.Pv"": 73.0720715055532, ""AIT303.Pv"": 424.1976573540282, ""LIT301.Pv"": 17.03584101316213, ""FIT301.Pv"": 2.1330174401928312, ""DPIT301.Pv"": 12.263645975294256}"
2019-12-06 10:36:31,cyber_attack,P3,165.71784417444243,AIT303.Pv,391.2920006426521,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 44.50605444877196, ""AIT302.Pv"": 71.64337923818701, ""AIT303.Pv"": 391.2920006426521, ""LIT301.Pv"": 17.013301436993878, ""FIT301.Pv"": 2.1493186290796378, ""DPIT301.Pv"": 12.265602318444154}"
2019-12-06 10:36:32,cyber_attack,P3,156.42729403306748,AIT303.Pv,363.0962314517635,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 43.93478287575002, ""AIT302.Pv"": 70.24998447000581, ""AIT303.Pv"": 363.0962314517635, ""LIT301.Pv"": 16.996604460242803, ""FIT301.Pv"": 2.1913789976499007, ""DPIT301.Pv"": 12.19031545779847}"
2019-12-06 10:36:33,cyber_attack,P3,147.60122252867626,AIT303.Pv,336.454489348016,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 43.3766033307644, ""AIT302.Pv"": 68.82992592853753, ""AIT303.Pv"": 336.454489348016, ""LIT301.Pv"": 16.982498165388503, ""FIT301.Pv"": 2.224445407271747, ""DPIT301.Pv"": 12.091335570046962}"
2019-12-06 10:36:34,cyber_attack,P3,139.7745760231071,AIT303.Pv,313.0557611193082,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 42.81237605483663, ""AIT302.Pv"": 67.47176207109483, ""AIT303.Pv"": 313.0557611193082, ""LIT301.Pv"": 16.98431189303749, ""FIT301.Pv"": 2.2475900202487265, ""DPIT301.Pv"": 11.937356706507144}"
2019-12-06 10:36:35,cyber_attack,P3,132.02541185276766,AIT303.Pv,289.92764335010736,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 42.2597752565911, ""AIT302.Pv"": 66.12899706835537, ""AIT303.Pv"": 289.92764335010736, ""LIT301.Pv"": 16.98755536382546, ""FIT301.Pv"": 2.242835717293181, ""DPIT301.Pv"": 11.764162844375376}"
2019-12-06 10:36:36,cyber_attack,P3,124.8297423994752,AIT303.Pv,268.6495660775369,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 41.71848722450408, ""AIT302.Pv"": 64.71553509305801, ""AIT303.Pv"": 268.6495660775369, ""LIT301.Pv"": 16.981194237743047, ""FIT301.Pv"": 2.240150895861901, ""DPIT301.Pv"": 11.607663087686529}"
2019-12-06 10:36:37,cyber_attack,P3,118.54190233162173,AIT303.Pv,250.3752414651049,"[""AIT301.Pv"", ""AIT302.Pv"", ""AIT303.Pv"", ""LIT301.Pv"", ""FIT301.Pv"", ""DPIT301.Pv""]","{""AIT301.Pv"": 41.162972498676616, ""AIT302.Pv"": 63.323868333966175, ""AIT303.Pv"": 250.3752414651049, ""LIT301.Pv"": 16.98857228046094, ""FIT301.Pv"": 2.2165584546181685, ""DPIT301.Pv"": 11.39902648956951}"
2019-12-06 10:36:38,cyber_attack,P2,114.08878433716448,AIT201.Pv,215.21199907319908,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.21199907319908, ""AIT202.Pv"": 30.82990764724091, ""AIT203.Pv"": 17.729377463587415}"
2019-12-06 10:36:39,cyber_attack,P2,114.31215354617464,AIT201.Pv,215.20723936503128,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20723936503128, ""AIT202.Pv"": 31.02266363069428, ""AIT203.Pv"": 18.05399960095388}"
2019-12-06 10:36:40,cyber_attack,P2,114.53439425887665,AIT201.Pv,215.2071929695397,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.2071929695397, ""AIT202.Pv"": 31.215797612188315, ""AIT203.Pv"": 18.371029278948736}"
2019-12-06 10:36:41,cyber_attack,P2,114.75051657245498,AIT201.Pv,215.20359396977275,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20359396977275, ""AIT202.Pv"": 31.4031505431156, ""AIT203.Pv"": 18.680523708821685}"
2019-12-06 10:36:42,cyber_attack,P2,114.96481414133686,AIT201.Pv,215.206691988671,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.206691988671, ""AIT202.Pv"": 31.580119281042386, ""AIT203.Pv"": 18.981308258471973}"
2019-12-06 10:36:43,cyber_attack,P2,115.16860579286373,AIT201.Pv,215.20320793743875,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20320793743875, ""AIT202.Pv"": 31.752443928731324, ""AIT203.Pv"": 19.268828809743983}"
2019-12-06 10:36:44,cyber_attack,P2,115.36933091523593,AIT201.Pv,215.1952513812004,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1952513812004, ""AIT202.Pv"": 31.919258968275624, ""AIT203.Pv"": 19.553668146894463}"
2019-12-06 10:36:45,cyber_attack,P2,115.567792144078,AIT201.Pv,215.18870812785048,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.18870812785048, ""AIT202.Pv"": 32.08006596201052, ""AIT203.Pv"": 19.837971851011968}"
2019-12-06 10:36:46,cyber_attack,P2,115.75753189277788,AIT201.Pv,215.18430736243187,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.18430736243187, ""AIT202.Pv"": 32.23440426554432, ""AIT203.Pv"": 20.11193208984936}"
2019-12-06 10:36:47,cyber_attack,P2,115.9407602679937,AIT201.Pv,215.18665673951327,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.18665673951327, ""AIT202.Pv"": 32.38205074198425, ""AIT203.Pv"": 20.382105685075167}"
2019-12-06 10:36:48,cyber_attack,P2,116.11804008375935,AIT201.Pv,215.190053769082,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.190053769082, ""AIT202.Pv"": 32.526435606687365, ""AIT203.Pv"": 20.644801613666832}"
2019-12-06 10:36:49,cyber_attack,P2,116.29117766570818,AIT201.Pv,215.19499327756796,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.19499327756796, ""AIT202.Pv"": 32.66213751388889, ""AIT203.Pv"": 20.910711935278247}"
2019-12-06 10:36:50,cyber_attack,P2,116.45341450238027,AIT201.Pv,215.1957020573764,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1957020573764, ""AIT202.Pv"": 32.78354961058226, ""AIT203.Pv"": 21.17048461332515}"
2019-12-06 10:36:51,cyber_attack,P2,116.61369168447388,AIT201.Pv,215.1984820012316,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1984820012316, ""AIT202.Pv"": 32.90023069848008, ""AIT203.Pv"": 21.42416864941563}"
2019-12-06 10:36:52,cyber_attack,P2,116.76634614981664,AIT201.Pv,215.1993666423848,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1993666423848, ""AIT202.Pv"": 33.011431454437975, ""AIT203.Pv"": 21.666181818396204}"
2019-12-06 10:36:53,cyber_attack,P2,116.91776963159792,AIT201.Pv,215.2007038147348,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.2007038147348, ""AIT202.Pv"": 33.1159524010359, ""AIT203.Pv"": 21.910523717615277}"
2019-12-06 10:36:54,cyber_attack,P2,117.06194327722129,AIT201.Pv,215.2011111239588,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.2011111239588, ""AIT202.Pv"": 33.21195419827431, ""AIT203.Pv"": 22.14643636651319}"
2019-12-06 10:36:55,cyber_attack,P2,117.20106398189287,AIT201.Pv,215.20377343532883,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20377343532883, ""AIT202.Pv"": 33.30419295481858, ""AIT203.Pv"": 22.3757832475684}"
2019-12-06 10:36:56,cyber_attack,P2,117.32938255683284,AIT201.Pv,215.20490919330615,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20490919330615, ""AIT202.Pv"": 33.386717470065946, ""AIT203.Pv"": 22.59647842159693}"
2019-12-06 10:36:57,cyber_attack,P2,117.45066068624632,AIT201.Pv,215.20312540107037,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20312540107037, ""AIT202.Pv"": 33.46254876886511, ""AIT203.Pv"": 22.81691035047841}"
2019-12-06 10:36:58,cyber_attack,P2,117.56783399581346,AIT201.Pv,215.20459418261288,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20459418261288, ""AIT202.Pv"": 33.53417568773595, ""AIT203.Pv"": 23.02877469641959}"
2019-12-06 10:36:59,cyber_attack,P2,117.67863451235682,AIT201.Pv,215.20253862229092,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20253862229092, ""AIT202.Pv"": 33.60587484991473, ""AIT203.Pv"": 23.241324062080267}"
2019-12-06 10:37:00,cyber_attack,P2,117.7830577291664,AIT201.Pv,215.20404715731277,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20404715731277, ""AIT202.Pv"": 33.67154844425432, ""AIT203.Pv"": 23.44152809532936}"
2019-12-06 10:37:01,cyber_attack,P2,117.88739780565083,AIT201.Pv,215.20404715731277,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20404715731277, ""AIT202.Pv"": 33.73728786924183, ""AIT203.Pv"": 23.64290018752128}"
2019-12-06 10:37:02,cyber_attack,P2,117.98844098686097,AIT201.Pv,215.2063821099881,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.2063821099881, ""AIT202.Pv"": 33.80104356000604, ""AIT203.Pv"": 23.839904028289705}"
2019-12-06 10:37:03,cyber_attack,P2,118.08510685419574,AIT201.Pv,215.20605917801063,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20605917801063, ""AIT202.Pv"": 33.865663067137625, ""AIT203.Pv"": 24.02898675351541}"
2019-12-06 10:37:04,cyber_attack,P2,118.18032671112658,AIT201.Pv,215.20720779418463,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.20720779418463, ""AIT202.Pv"": 33.92739587902774, ""AIT203.Pv"": 24.216905385350334}"
2019-12-06 10:37:05,cyber_attack,P2,118.27415470289957,AIT201.Pv,215.2067670519448,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.2067670519448, ""AIT202.Pv"": 33.99439764550171, ""AIT203.Pv"": 24.39908228448881}"
2019-12-06 10:37:06,cyber_attack,P2,118.36117227278929,AIT201.Pv,215.1976756117159,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1976756117159, ""AIT202.Pv"": 34.059557910985546, ""AIT203.Pv"": 24.575797417223008}"
2019-12-06 10:37:07,cyber_attack,P2,118.4606790166949,AIT201.Pv,215.1985965161939,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1985965161939, ""AIT202.Pv"": 34.12674686811376, ""AIT203.Pv"": 24.752850987204845}"
2019-12-06 10:37:08,cyber_attack,P2,118.5628046457141,AIT201.Pv,215.19410153791608,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.19410153791608, ""AIT202.Pv"": 34.19881688233219, ""AIT203.Pv"": 24.92690166730748}"
2019-12-06 10:37:09,cyber_attack,P2,118.6608687940899,AIT201.Pv,215.1857208378634,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1857208378634, ""AIT202.Pv"": 34.27411613015369, ""AIT203.Pv"": 25.093030570290388}"
2019-12-06 10:37:10,cyber_attack,P2,118.76169228025597,AIT201.Pv,215.1831319373002,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1831319373002, ""AIT202.Pv"": 34.35322244478479, ""AIT203.Pv"": 25.256587991157623}"
2019-12-06 10:37:11,cyber_attack,P2,118.86511075836117,AIT201.Pv,215.1757324206019,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1757324206019, ""AIT202.Pv"": 34.434826241246725, ""AIT203.Pv"": 25.41509324609428}"
2019-12-06 10:37:12,cyber_attack,P2,118.97468677451954,AIT201.Pv,215.17162370585055,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.17162370585055, ""AIT202.Pv"": 34.52171903074272, ""AIT203.Pv"": 25.574142911239143}"
2019-12-06 10:37:13,cyber_attack,P2,119.07954207456785,AIT201.Pv,215.1609372624196,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1609372624196, ""AIT202.Pv"": 34.60717814865995, ""AIT203.Pv"": 25.72360627630288}"
2019-12-06 10:37:14,cyber_attack,P2,119.18774997363592,AIT201.Pv,215.154261527982,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.154261527982, ""AIT202.Pv"": 34.69804757980289, ""AIT203.Pv"": 25.871388910613312}"
2019-12-06 10:37:15,cyber_attack,P2,119.30239168980552,AIT201.Pv,215.15244193817756,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.15244193817756, ""AIT202.Pv"": 34.7963332596222, ""AIT203.Pv"": 26.026439366442663}"
2019-12-06 10:37:16,cyber_attack,P2,119.41090724715498,AIT201.Pv,215.1481755552922,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.1481755552922, ""AIT202.Pv"": 34.890020493314246, ""AIT203.Pv"": 26.173824050324995}"
2019-12-06 10:37:17,cyber_attack,P2,119.47717855103596,AIT201.Pv,215.0539834761374,"[""AIT201.Pv"", ""AIT202.Pv"", ""AIT203.Pv""]","{""AIT201.Pv"": 215.0539834761374, ""AIT202.Pv"": 34.98863836308496, ""AIT203.Pv"": 26.31597417126456}"
